RMSE,MAE,MAPE,MASE,model,variant,window,cutoff,item_id,n
4490.675774952686,4000.842571098252,12.313073946155708,0.8839862845274638,timesfm,xreg_a,2,-18,carrot_box20kg_high,3
2675.2291432500847,2476.661484929062,16.074756331734264,0.6853131306366781,timesfm,xreg_a,2,-18,carrot_box20kg_low,3
4366.942066838573,3639.626367163791,13.784517939439608,0.8626922713071172,timesfm,xreg_a,2,-18,carrot_box20kg_mid,3
2706.341540034439,2568.613460537704,17.17232146147181,0.6797334819262817,timesfm,xreg_a,2,-18,crown_daisy_box4kg_high,3
1350.0433930117708,1324.6562000105034,12.557701184093926,0.4629721333571304,timesfm,xreg_a,2,-18,crown_daisy_box4kg_low,3
2477.043235467854,2344.828159152266,17.886061997341898,0.6772618642727422,timesfm,xreg_a,2,-18,crown_daisy_box4kg_mid,3
19353.481450759533,17342.9156523088,19.081611858191224,1.3738990990433535,timesfm,xreg_a,2,-18,cucumber_bdadagi_ea100_high,3
12918.72022173098,11175.115681663208,19.21105898438016,1.5621647446648885,timesfm,xreg_a,2,-18,cucumber_bdadagi_ea100_low,3
19976.741979959388,18609.09810379909,25.301618946711717,1.8434977718216192,timesfm,xreg_a,2,-18,cucumber_bdadagi_ea100_mid,3
25278.512504998733,23480.977922670612,20.76483124480221,1.6312715980666292,timesfm,xreg_a,2,-18,cucumber_bdadagi_ea100_premium,3
372.7091257946187,252.42372026620356,5.437046374046984,0.5025458847750407,timesfm,xreg_a,2,-18,garlic_chive_bundle500g_high,3
122.10205095273584,101.4663804995439,3.673047999668216,0.3065650941166536,timesfm,xreg_a,2,-18,garlic_chive_bundle500g_low,3
338.13847003414827,258.23872963871946,7.021331645216383,0.6007565536805314,timesfm,xreg_a,2,-18,garlic_chive_bundle500g_mid,3
1904.6628504724208,1674.9841150965815,11.90653661846213,0.4892212595844346,timesfm,xreg_a,2,-18,honewort_kg4_high,3
826.6533519165716,756.4491779679896,6.855244664946075,0.2552008573054935,timesfm,xreg_a,2,-18,honewort_kg4_low,3
1325.3083708042136,1138.0200780359664,8.997142716887247,0.34728569086108246,timesfm,xreg_a,2,-18,honewort_kg4_mid,3
770.815965409065,710.654653757736,8.26491735529876,0.4806790144642519,timesfm,xreg_a,2,-18,napa_cabbage_net10kg_high,3
732.3251861633582,682.3020736064937,11.851335786944778,0.7686248252713404,timesfm,xreg_a,2,-18,napa_cabbage_net10kg_low,3
